afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,community
60020296,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60020301,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60020304,NA,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0.083333333,0.833333333,0.166666667,0.555555556,0,North America
60020359,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,North America
60020418,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.222222222,0,0,North America
60020420,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,North America
60020441,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60020462,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,North America
60020468,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,North America
60020469,NA,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0,0.351351351,0,0.285714286,0,North America
60020547,NA,0,0,0,0,0,0,1,0,0,0.285714286,0,0,0.0625,0,0.111111111,0.285714286,0.666666667,0,0.357142857,0.4,0.6,North America
60020565,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.125,0,0.142857143,0.066666667,North America
60020567,NA,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60020569,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60020590,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,North America
60020626,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60020631,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60020633,NA,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.388888889,0.230769231,0,0.5,0.5,0,North America
60020638,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,North America
60020703,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60020791,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60020804,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,North America
60020873,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.2,North America
60020908,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.523809524,North America
60020948,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,North America
60020949,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60020975,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60020999,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.384615385,0,0.8,0.125,0,North America
60021001,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021013,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021048,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021069,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021121,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0.2,0.666666667,0.5,0.666666667,North America
60021137,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0,0,0,North America
60021143,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021160,NA,0,0,0,0,0,0,0,0,0.266666667,0,0,0,0.333333333,0,0.3,0.6,0.458333333,0.571428571,0.25,0.333333333,0.3,North America
60021187,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021191,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.428571429,0,North America
60021198,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021211,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021212,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North America
60021235,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021271,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021285,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,North America
60021334,NA,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,North America
60021393,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021399,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021439,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0.047619048,0.066666667,0.166666667,0,0,0.181818182,North America
60021478,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,North America
60021497,NA,0,0,0,0,0,0,0,0.4,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,North America
60021508,NA,0,0,0,0,0,0.5,0,0,0,0.066666667,0,0.285714286,0.090909091,0,0.111111111,0.181818182,0.8,0.666666667,0.4,0,0.833333333,North America
60021519,NA,0,1,0,0,0,0,0,0.428571429,0,0,1,0,0,0,0,0,0.259259259,0,0.25,0.347826087,0.277777778,North America
60021566,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021568,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0.176470588,0.285714286,North America
60021578,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,North America
60021600,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0.222222222,0,North America
60021624,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.5,0.666666667,0.666666667,1,0.2,0,1,North America
60021738,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021781,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,North America
60021782,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021784,NA,0,0,0,0,0,0.5,0,0,0,0.285714286,0,0.333333333,0.166666667,0,0,0,0.5,0.384615385,0.5,0.388888889,0.444444444,North America
60021814,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021918,NA,0,0,0,0,0,0.666666667,0,0.5,0,0,0,0,0,0.2,0.444444444,0.076923077,0.125,0.166666667,0.387096774,0.833333333,0.333333333,North America
60021947,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304347826,0,0.75,0.266666667,North America
60021965,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60021971,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,North America
60021976,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022054,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022056,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,North America
60022064,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022122,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022143,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022144,NA,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,North America
60022170,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022195,NA,0.181818182,0.125,0.142857143,0.5,0.8,0,0,0.111111111,0.307692308,0.214285714,0,0.333333333,0.181818182,0.45,0.235294118,0.255319149,0.1,0.368421053,0.37037037,0.372093023,0.290909091,North America
60022249,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022286,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,North America
60022355,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0.2,North America
60022360,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022386,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,North America
60022462,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022478,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,North America
60022559,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,North America
60022577,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022590,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,North America
60022600,NA,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022659,NA,0,0,0,0,0,1,0,0,0.666666667,0,1,0,1,0,0,0,0,0.642857143,0,0.666666667,0,North America
60022693,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022756,NA,0,0,0.2,0.285714286,0.083333333,0,0,0.5,0,0.2,0.333333333,0.272727273,0.333333333,0.571428571,0,0.071428571,0.323529412,0.3125,0.305555556,0.24,0.5625,North America
60022758,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022783,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022826,NA,0,0,0,0,0,0,0,0,0.222222222,0,0.142857143,0,0,0,0.4375,0,0.5,0,0,0,0,North America
60022844,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1,North America
60022875,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022890,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,1,0,0,North America
60022894,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022904,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,North America
60022908,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,North America
60022944,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,North America
60022974,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022988,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60022989,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023004,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,North America
60023009,NA,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,North America
60023012,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023018,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.333333333,0,0,0.333333333,North America
60023022,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,North America
60023053,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.363636364,0,0,0,0,North America
60023074,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023123,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023136,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023143,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.363636364,0,0.5,0,0.272727273,0,0.5,North America
60023187,NA,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.428571429,0,0,0.5,1,0,0,0.25,North America
60023205,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023222,NA,0,0,0,0,0,0,0,0.4,0,0,0.285714286,0.333333333,0.263157895,0,0,0.25,0.266666667,0.571428571,0.176470588,0,0.533333333,North America
60023242,NA,0,0,0,0,0,0,0.5,0,0,0.333333333,0.333333333,0,1,0.444444444,0,0,0,0.125,0.285714286,0.2,0,North America
60023247,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023253,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,North America
60023305,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023317,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,North America
60023403,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,North America
60023458,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.428571429,0,0,0.5,0,0.4,0,0,0,North America
60023471,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.375,0,0.333333333,0.333333333,0.333333333,North America
60023492,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,North America
60023500,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023517,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023535,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023603,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023653,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0,North America
60023655,NA,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,North America
60023691,NA,0,0,0.5,0.666666667,0.1,0.2,0.111111111,0.266666667,0.481481481,0.307692308,0.571428571,0.314285714,0.271186441,0.346153846,0.341463415,0.379310345,0.369369369,0.440366972,0.472972973,0.285714286,0.325842697,North America
60023695,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,North America
60023722,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023830,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023860,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023868,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0.6,North America
60023908,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,North America
60023917,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60023927,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,North America
60024036,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024063,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.428571429,1,North America
60024099,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024109,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024184,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024266,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024321,NA,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.230769231,0,0,0,0,North America
60024324,NA,0,0,0,0,0,0,0.333333333,0.625,0.166666667,0,0.285714286,0.142857143,0,0.285714286,0.333333333,0.275862069,0.368421053,0.341463415,0.409090909,0.295454545,0.178571429,North America
60024334,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,North America
60024385,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,North America
60024399,NA,0,0,0,0,0,0.25,0,0.176470588,0,0.142857143,0.5,1,0,0,0,0,0.3,0,0.363636364,0,0.285714286,North America
60024426,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024429,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024438,NA,0,0,0,0,0,0,0,0,0,0.076923077,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0,North America
60024492,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.285714286,0,0,0,0,0,0,North America
60024510,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024536,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024541,NA,0,0,0.25,0.25,0.176470588,0,0.416666667,0.166666667,0.285714286,0.25,0.5,0.625,0.5,0.5,0,0.333333333,0.411764706,0.071428571,0.545454545,0.285714286,0,North America
60024609,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.2,0,0.777777778,North America
60024611,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024613,NA,0,0,0.333333333,0,0,0,0.5,0.2,0,0.285714286,0.2,0,0,0,0,0,0.2,0.466666667,0.166666667,0.333333333,0.333333333,North America
60024672,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024746,NA,0,0,0,0,0.25,0,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0.375,0.363636364,North America
60024776,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024780,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024790,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024842,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024861,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024878,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60024885,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,North America
60024890,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,North America
60024941,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,1,0,0.333333333,0,0.333333333,0,0,0.466666667,North America
60024978,NA,0,0,0,0,0,0,0,0.5,0.5,0.25,0,0,0.222222222,0,0.5,0.125,0.233333333,0.333333333,0.117647059,0.333333333,0.117647059,North America
60024997,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.25,0.571428571,0.666666667,North America
60025038,NA,0,0.5,0.333333333,0,0.111111111,0,0,0.555555556,0.411764706,0.375,0.583333333,0.25,0.071428571,0.5,0.454545455,0,0.541666667,0.235294118,0.45,0.454545455,0.285714286,North America
60025052,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025057,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025093,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025111,NA,0,0,0,0,0,0,0,0,0,0.055555556,0,0.5,0.333333333,0,0.043478261,0.105263158,0.175,0.2,0.166666667,0.368421053,0.166666667,North America
60025152,NA,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0.8,0,0.3125,0,0.166666667,0,1,North America
60025163,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025194,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025203,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025286,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0.666666667,0.2,0,North America
60025315,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025341,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.666666667,0.333333333,0,0.157894737,0,North America
60025350,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025371,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.333333333,0,0,0,0,0.5,0,North America
60025447,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,North America
60025488,NA,0,0,0,0.111111111,0,0,0.2,0.307692308,0.181818182,0.025641026,0.047619048,0.210526316,0.441860465,0.380952381,0.086956522,0.347826087,0.289473684,0.323529412,0.6,0.325581395,0.529411765,North America
60025534,NA,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0.333333333,0,0,North America
60025553,NA,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.466666667,0,0,North America
60025576,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025590,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025643,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025659,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,North America
60025685,NA,0,1,0,0,0,0,0,0,0,1,0.333333333,0,0,0,0,0.625,0,0,0,0.777777778,0,North America
60025688,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025689,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025778,NA,0,0,0.25,0.142857143,0.285714286,0,0.181818182,0.263157895,0.454545455,0.466666667,0.363636364,0.105263158,0.25,0.222222222,0.470588235,0.307692308,0.333333333,0.339285714,0.227272727,0.491525424,0.290322581,North America
60025843,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025856,NA,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,North America
60025876,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025949,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60025950,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026049,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026135,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026161,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,North America
60026175,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026192,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026209,NA,0,0,0,0.428571429,0,0,0,0.25,0.5,0,0,0.25,0.125,0,0.555555556,0,0.714285714,0.666666667,0.428571429,0,0,North America
60026218,NA,0,0,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0,North America
60026227,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,North America
60026306,NA,0,0,0,0,0,0,0,1,0.25,0.5,0,0,0,0,0,0,1,0,0,0.5,0,North America
60026309,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026338,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026415,NA,0,0,0.25,0,0.8,0.666666667,0,0,0.111111111,0.75,0,0,0,1,0,0.666666667,0,0.304347826,0,0.5,0.166666667,North America
60026454,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0,North America
60026503,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026551,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026610,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3,0,0,0.454545455,0,North America
60026632,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026642,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026695,NA,0,0,0,0,0,0,0,0,0,0,0,0.428571429,1,0.15,0.2,0.1,0.384615385,0.1,0.4,0,0.210526316,North America
60026748,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026791,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026827,NA,0,0,0,0.555555556,0,0,1,0.333333333,0.142857143,0.375,0.166666667,0.2,0,0.2,0,0.45,0.35,0.384615385,0.407407407,0.56,0.571428571,North America
60026829,NA,0,0,0,0,0,0,0,0,0,0,0,0.111111111,1,0.1,0,0.333333333,0,0.5,0.583333333,0,0.5,North America
60026839,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026860,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026862,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60026906,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,North America
60026950,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North America
60027005,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,North America
60027009,NA,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,North America
60027016,NA,0,0,0,0.5,0,0,0,0,0.5,0.333333333,0,0,0,0.333333333,0.428571429,0,0,0,0,0,0.333333333,North America
